...1,strategy,meta.duration,meta.year,popularity,lowlevel.dissonance.mean,lowlevel.dissonance.stdev,lowlevel.dynamic_complexity,lowlevel.hfc.mean,lowlevel.hfc.stdev,lowlevel.loudness_ebu128.integrated,lowlevel.loudness_ebu128.loudness_range,lowlevel.melbands_crest.mean,lowlevel.melbands_crest.stdev,lowlevel.melbands_flatness_db.mean,lowlevel.melbands_flatness_db.stdev,lowlevel.melbands_kurtosis.mean,lowlevel.melbands_kurtosis.stdev,lowlevel.melbands_skewness.mean,lowlevel.melbands_skewness.stdev,lowlevel.melbands_spread.mean,lowlevel.melbands_spread.stdev,lowlevel.pitch_salience.mean,lowlevel.pitch_salience.stdev,lowlevel.spectral_centroid.mean,lowlevel.spectral_centroid.stdev,lowlevel.spectral_complexity.mean,lowlevel.spectral_complexity.stdev,lowlevel.spectral_decrease.mean,lowlevel.spectral_decrease.stdev,lowlevel.spectral_energy.mean,lowlevel.spectral_energy.stdev,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.stdev,lowlevel.spectral_kurtosis.mean,lowlevel.spectral_kurtosis.stdev,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.stdev,lowlevel.spectral_rolloff.mean,lowlevel.spectral_rolloff.stdev,lowlevel.spectral_skewness.mean,lowlevel.spectral_skewness.stdev,lowlevel.spectral_strongpeak.mean,lowlevel.spectral_strongpeak.stdev,lowlevel.zerocrossingrate.mean,lowlevel.zerocrossingrate.stdev,rhythm.beats_loudness.mean,rhythm.beats_loudness.stdev,rhythm.bpm,rhythm.danceability,rhythm.onset_rate,tonal.chords_changes_rate,tonal.chords_number_rate,tonal.chords_strength.mean,tonal.chords_strength.stdev,tonal.key_krumhansl.strength,lowlevel.mfcc.mean.0,lowlevel.mfcc.mean.1,lowlevel.mfcc.mean.2,lowlevel.mfcc.mean.3,lowlevel.mfcc.mean.4,lowlevel.mfcc.mean.5,lowlevel.mfcc.mean.6,lowlevel.mfcc.mean.7,lowlevel.mfcc.mean.8,lowlevel.mfcc.mean.9,lowlevel.mfcc.mean.10,lowlevel.mfcc.mean.11,lowlevel.mfcc.mean.12,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
298,strong_sensation,188,2002,74,0.483144581318,0.0165867824107,3.34065818787,31.6638317108,26.4289550781,-6.06193208694,4.7438955307,15.9842205048,5.59650564194,0.177770286798,0.0722992271185,20.3974227905,49.8625411987,3.18005466461,2.56279063225,34.7682952881,27.2301959991,0.498544991016,0.136153176427,2101.81933594,654.731445312,27.9535942078,15.2487258911,-8.12245914972e-9,5.10199837933e-9,0.0335280410945,0.0205215644091,0.10067871213,0.0469460263848,4.01494121552,2.03314733505,0.00535380234942,0.00201174383983,2353.62597656,2650.76074219,1.4460246563,0.356598258018,0.485161870718,0.722134530544,0.0892257019877,0.067135900259,0.0381084941328,0.0158041007817,132.828018188,1.10875093937,4.00815010071,0.0826975107193,0.00270735914819,0.55395424366,0.0964904129505,0.657021760941,-620.869628906,91.1388626099,-4.34137582779,30.3732070923,19.9407501221,10.6696634293,14.0234775543,9.66081619263,7.2054681778,6.68572759628,0.54583722353,1.56914460659,0.554868578911,-5.85973094089399,-3.2001825239230786,0.5110231040246668,1.666934441266524,0.9948917112144495,-0.008442448583348357,-2.2857594965677306,0.9625047361543763,0.07791261869366752,0.22418240748200938,-0.6473593481537651,0.44986726145249245,-0.992506539214436,-0.009035641240368422,0.21135089307060856,-0.4044116427903038,0.3690552002144621,-0.01569653801602254,-1.0005578049289476,1.384318972267966,0.28493572006936074,-0.5713987786446035,0.15367554490342422,0.17326714457225392,0.0018267236009298596,0.4376953936805807,-0.07414669202404969,-0.005324764547082582,0.557100114805336,-0.7326742126587696,-0.10116331729839921,-0.17255753565738832,0.16632888599046472,-0.8599410086479881,-0.49601213908649044,0.5425143006783859,0.32762655038574,0.4489187850685114,-0.1054820473306598,-0.3392332789536526,-0.47974636195238163,-0.24060718477904325,0.03291423300338174,0.3166998201941536,-0.550979031550634,-0.30370137926554647,0.14632487627355484,0.1959636910463299,0.13976858951838197,-0.11181122723569027,0.236958377062477,-0.07698414975751529,0.1314099605667571,0.08475880667588952,-0.11802444995915111,-0.12318434701780233,-0.18315801134465254,0.03945271867149829,0.24269509807608272,-0.0576315299803973,0.17912824762597904,0.05001742430908658,-0.1665482700237253,-0.06324060038572459,-0.026218717841563467,-0.05160323160026082,0.008300488867228851,-2.0208822590860202e-7
299,strong_sensation,198,1971,66,0.4755602777,0.0176548212767,4.69485759735,15.7879505157,16.7424125671,-11.5019006729,4.27301979065,15.7062997818,4.79338264465,0.19362744689,0.0554041005671,23.9484157562,33.9671783447,3.71352744102,2.16278982162,24.5210342407,18.6541461945,0.533712029457,0.10591519624,1473.54431152,663.171325684,15.8320274353,10.2506504059,-4.88321250103e-9,4.47963488526e-9,0.0198624078184,0.0181311722845,0.06593516469,0.0479533784091,3.59201431274,1.90356469154,0.00396261084825,0.0019171894528,1586.66467285,1540.00354004,1.32524323463,0.278686136007,0.637131094933,0.950363695621,0.0645304620266,0.0335290431976,0.0313289985061,0.0179240684956,147.131515503,1.17597043514,4.1061205864,0.0364912264049,0.00233918125741,0.572549641132,0.101018629968,0.743341684341,-672.513427734,105.964126587,0.893538534641,37.2917137146,14.0468664169,3.30984854698,-2.94440579414,4.182472229,-4.56830596924,0.255368828773,-3.74490141869,-9.10984134674,-1.16878283024,0.09573192604104248,-3.6614713234679894,1.1991665871865917,1.719842943633838,-2.579614830255185,2.2537065764091153,-0.533113803544502,0.10552726289858384,-0.033204999005342205,0.3324408943352679,-0.8219810538875582,0.7417499401641496,-1.671270767931653,-0.5843171268557237,1.3813795008771101,0.49015471121298426,-0.9458534974327265,-0.6273075642498974,-0.417715218606848,0.7455640240436384,0.6181070648965824,-0.09941313800723565,-0.4185758111045751,1.4997105619863895,0.9224672461929901,-0.6980940616306771,-0.0017930964693949874,-1.3402883651221305,-0.47480419014438235,-0.6322560576538624,0.16556539771696024,-0.0409410378703432,-0.011763143897424128,-0.19244422829613103,-0.22501521670296082,-0.5914699603443193,0.4422364142322248,0.12678370848014345,-0.3175662352252448,-0.8465697607714668,0.37594363775084066,-0.0834755818530263,-0.3886387769444078,0.044779979277781726,-0.013638409574617472,-0.20922415449964316,0.037335349891298386,0.025648213458780846,-0.3331134723836186,-0.0896609083041007,-0.01370293735070615,0.17960886995814976,-0.1351470412529811,0.04784431420325075,-0.1234194803019697,-0.025633968008610133,0.013936692395917218,-0.03618696596967249,0.043805741207596983,0.08654590588531133,-0.025772255660406324,0.010255200168184007,0.003191850934877811,0.012026695295179935,-0.015102015840892921,0.005517477084266033,-0.0026539201715334204,4.0316973704405045e-7
300,revival,135,2023,57,0.412945657969,0.0697003230453,4.34139490128,19.9293766022,19.2681884766,-7.60777997971,6.52704143524,15.3950595856,5.83549976349,0.257759839296,0.110348202288,9.13422775269,14.7792711258,1.81439316273,1.36486279964,17.4432849884,17.1628646851,0.566055595875,0.133552804589,1157.46398926,687.131896973,12.3388643265,7.04147481918,-5.91245807868e-9,5.68872549067e-9,0.0241226162761,0.0229323673993,0.0834118947387,0.0602416172624,17.7074451447,30.668964386,0.00420016516,0.00242751161568,1547.11437988,1893.55786133,2.8046131134,2.10569095612,1.20697116852,1.29990756512,0.060844220221,0.0479670204222,0.0329501479864,0.0225317943841,172.265579224,1.30758142471,3.96402478218,0.0666894689202,0.00444596447051,0.519222259521,0.117852650583,0.665059089661,-723.802062988,129.760299683,-9.38534450531,-16.2196216583,-17.9076366425,-18.5138282776,-6.06971263885,-4.26039361954,-8.68391609192,-12.8212690353,0.221864879131,-4.79208803177,-8.12446784973,3.737281116501751,-0.8066096069449838,-2.9495287507565267,-2.45093438896525,-0.17791733344046584,-2.8366916460084526,0.30928977895358467,-1.9706468163323665,1.1607582043718132,1.1014676472370142,-0.8418932091227124,-0.07387678674163502,0.7513332502234101,0.7955031055492686,1.1833634960267676,1.342169968255809,-2.318868103349485,1.6565581455891067,-1.479127424006398,-0.0800698029724722,-0.6923755579677109,-0.260222880543532,-0.010558431666919115,-1.047704659077574,0.04158448767920241,0.2683511738362805,-1.012897017276523,-1.240118502659763,0.3205688851542564,-0.31686811071848286,-1.1267589254565873,0.911548998341707,-1.1620149522207768,-1.0765961638718504,0.41746217898492133,-0.11084868422606611,0.21238147430018978,-0.5302607119570988,0.1243450645191511,-0.14163654996957917,0.7686552237831633,0.47489097987035445,0.4660891194595834,0.33304629872522434,0.2604196895986496,0.2670650494139878,0.3320366723116516,-0.016719825922017015,-0.20208812762258271,0.18741258036102615,-0.48259836247480875,0.12070166999666199,-0.3261493904977672,0.4077750812246121,0.02030822176943704,0.3059793569165675,-0.2950987050616849,-0.07809352077443635,0.2156333930135899,0.0998830974184985,0.11924253537314523,-0.1243117345927969,0.033946427163906494,-0.043962469075002786,8.80829158794357e-4,-0.04617407388440742,0.01758477283070825,-6.479300330272977e-7
301,solace,215,1983,69,0.472596943378,0.0187603738159,2.70690846443,25.09283638,13.8189048767,-9.38478279114,1.65822219849,12.3179426193,4.11389541626,0.183639928699,0.0490204654634,10.9102525711,12.0211992264,2.63590097427,1.24821925163,21.7126140594,11.2041978836,0.598197817802,0.0922648608685,1245.94274902,458.877563477,24.8336696625,9.14769935608,-9.75460068275e-9,5.09991071596e-9,0.039092104882,0.0199817456305,0.0982791408896,0.0489241220057,4.07225608826,3.00016093254,0.00589312706143,0.00184653443284,1363.88598633,1394.09204102,1.50325655937,0.383703023195,0.649044215679,0.679895699024,0.0573242604733,0.032726418227,0.0549755468965,0.0214741192758,117.215866089,1.11789047718,2.86272335052,0.0330718681216,0.00148399407044,0.59133464098,0.103750601411,0.807619094849,-611.955505371,124.673988342,-0.979230761528,21.9973125458,4.50055074692,5.70094442368,3.09005212784,4.31607580185,0.888769924641,-2.72000646591,0.910518288612,-3.72375249863,-5.05796480179,-0.5023226633163203,-3.702620323939724,4.424306116995676,-1.231135418103407,-2.062699769419865,0.9210905940557801,-0.4008512082595974,0.7223990366972621,-0.08610792980954833,0.354538840759205,-2.132321967792685,-1.0290468391682859,-0.37612980171132493,0.020147816797604027,0.6888627386803619,0.5051395172492038,-0.11808056381287628,-0.6654555590903403,-0.7613684061575601,0.5299876494567816,-0.6644572977993897,-0.2857101360074754,0.5320956165072557,-0.040894372495111034,-0.06533507251216635,0.35199366757914036,-0.45901580364047206,-0.8666419404074195,-0.42128128849171825,-1.1050487882980469,-0.36412693732478546,-0.07802571370288254,0.36185896868689793,-0.2643617345940232,-0.16443701474622435,-0.27639296862353857,-0.0660515943292358,0.2144517414188187,-0.05021935308886454,-0.15970504654297593,0.33334718793472357,0.03453161602804354,0.41601992003813576,-0.11580370712734303,-0.08712057812735328,0.04821252092512199,0.16087535955715415,-0.12862725454912233,0.017448631148795288,-0.06884701942427247,-0.1018909814452211,0.055640864654797555,0.021421759260539498,-0.05570140006237835,-0.13683729378890677,0.062214909973290426,-0.11312290520020725,-0.13886656209277007,0.1779795931247436,0.02385630226664795,-0.12144545862189873,-0.047025345215171,0.04081552266815056,0.024537642562944165,0.03442416324608132,0.029512419021444417,-0.002006863387094076,-1.9529824584544131e-7
302,mental_work,279,2006,68,0.472274631262,0.0288528874516,5.83112573624,26.2509937286,20.4941768646,-6.54203414917,13.2121944427,13.9360322952,5.47840452194,0.172579571605,0.0846763923764,10.8011922836,22.2219371796,2.35853838921,1.60389375687,32.821685791,21.0925941467,0.556974232197,0.117146961391,1783.33654785,697.783752441,26.0916118622,16.9254875183,-6.69441435619e-9,5.87652237982e-9,0.0276473835111,0.0234557483345,0.0818329527974,0.0535967722535,4.4131860733,5.51011991501,0.00452803587541,0.00254357419908,2179.30395508,1888.18640137,1.35236275196,0.647691905499,0.746027350426,0.947050035,0.0770422741771,0.0494230426848,0.0347817316651,0.0247369576246,104.534042358,0.954739570618,2.64114332199,0.0715474188328,0.00266222958453,0.539912939072,0.111126370728,0.876923143864,-659.856445312,100.38369751,-14.8113489151,22.3518257141,-1.04847002029,5.07383108139,-1.22982513905,5.02761602402,-2.53765869141,-0.554456055164,-2.75342202187,-0.778800606728,-4.24181604385,-1.3022807715705662,-3.9968995323461343,-0.15566081854053593,0.9206251217947421,1.5388591170638741,0.7572777746188107,-0.09524117947586343,1.162499731843242,-0.18883630892709138,2.980882767548584,-1.4454281442560633,-0.285493736042831,0.5408784045061115,-0.25663552903055076,-0.27166524147238713,0.9407701657770252,0.20374670073067797,-0.5729666944775236,-0.8141069457359893,-0.6722069993996714,0.18815016445491814,1.0764240602364787,1.3340248898595644,-0.4103450337352779,-0.5012266430051824,0.24389339290143203,0.3656724725411837,-0.03433499958022159,0.6263706097679432,-0.886258424612182,0.174009752521081,0.17548146644291712,-0.5083908484283375,-0.3068718405576278,0.4290308917481075,0.2917616775236893,-0.0639715315832691,0.16331267856407036,0.16043480453355155,-0.20857080779505963,-0.11253229202450592,-0.07769736602668664,0.11889242512636101,0.3293482725506422,0.012079672757223844,-0.012158503896776638,-0.30010036153517994,-0.05953233669801964,-0.14717720314221192,0.08672834641605974,0.27920187953572206,-0.1614939152996443,0.12721534873236978,-0.09894491469339352,-0.05866003937029432,0.03366978796114891,-0.1141973313396316,-0.07769506921286849,0.0013751033004457801,-0.0076927542371589604,-0.04817299715465551,-0.04241479364573234,-0.038860395473075765,-0.04448762519701525,0.02435658492450526,-0.011646510228913052,-0.0013256072784542698,3.2466446032405397e-6
303,mental_work,185,2023,31,0.446914345026,0.0430337935686,2.30408763885,16.4960403442,11.9907855988,-9.90445327759,5.31379938126,12.9218273163,3.93950891495,0.26974222064,0.0913379564881,7.37075853348,7.1569776535,2.02405905724,0.99363130331,13.9786586761,8.92217254639,0.556414842606,0.0888463482261,764.990661621,363.55255127,17.5220317841,6.90366268158,-8.28708657252e-9,5.10491915406e-9,0.0327735543251,0.0200378354639,0.0685558691621,0.0329875014722,14.2676210403,19.5971126556,0.0053857290186,0.00172281381674,893.46295166,904.053649902,2.44946479797,1.30857789516,0.950248897076,0.856510579586,0.0374562479556,0.0256574004889,0.0369548946619,0.0210960041732,126.366134644,0.990208208561,3.01088476181,0.0361957065761,0.00124812778085,0.505719780922,0.0827430039644,0.77931535244,-675.48638916,181.04788208,-13.155459404,20.9879302979,-2.25471591949,-2.18590378761,-5.442029953,-4.71601104736,-3.44833707809,-0.46998333931,0.0701138749719,-1.27300548553,-4.30451107025,3.9179057885163644,-1.6943668055375094,4.101027719963512,-0.9976269549836158,-0.7923589391985173,-1.3778360115667612,-0.15050949766341726,-0.4644237737023988,0.5923195058092332,0.9141572832106418,-0.06569306134647275,0.0225105493922736,-0.21767538415541957,0.7506882294391869,-1.0092203845248695,-0.24770590641153284,-0.3616092846117609,-0.06267783583918349,1.2940326345853128,-0.30044542905384447,-0.7480288941989225,-0.30383211589624076,-0.06993393289163619,-0.29903742593078636,-0.2772426390668939,0.13775936537458947,-0.42692289239282816,-0.4250838628174888,-0.6540942541741575,1.103146844082493,0.4576339989240983,-0.006537955945459344,-0.09001712978294334,-0.6895489676106081,-0.6633707960498602,0.07382388999089597,0.12262534301850524,0.2628131022089593,0.06878116215121699,-0.20821852649920605,-0.04566672374277418,0.7151672765620178,0.19819331184234695,0.42075586088519085,0.16144141053737507,0.030826579657963343,-0.028789301818875408,0.027325416161780823,0.16140297066095546,-0.06068791143379186,0.01757197263265882,0.24507009415702047,-0.23312194669434874,0.1426894813601333,0.04658380722824869,-0.25569303991503595,0.11475669550982819,-0.15736580512019438,0.05554632736007977,-0.0056584764057744505,0.013720937018688617,0.04804167419428183,-0.04639429994727873,-0.015534639111229162,-0.036643671506668446,0.03903436246838783,0.005475048183398793,-1.5917938947616747e-6
304,revival,214,1997,82,0.485961407423,0.014116935432,1.6368855238,37.3042564392,27.8720016479,-8.09548473358,3.16917514801,16.9393863678,5.25406360626,0.185071006417,0.0819926559925,18.9348106384,35.9671630859,3.33891534805,1.95387363434,32.1054115295,20.9945793152,0.548008799553,0.116641752422,2013.23547363,771.092590332,34.616973877,13.1090221405,-9.64891988531e-9,5.04940622648e-9,0.0398007445037,0.0200077537447,0.0982337221503,0.0432698838413,3.40584468842,2.67364406586,0.00603158026934,0.00156527315266,2128.58691406,1713.74108887,1.14753603935,0.452566742897,0.526910185814,0.536421597004,0.0774663761258,0.0410145111382,0.037408284843,0.015745408833,143.242462158,1.13792335987,2.76105523109,0.0847384333611,0.00259403372183,0.512159109116,0.0943267568946,0.631485342979,-597.446105957,98.2643890381,-6.67802190781,43.3135261536,13.6531686783,13.3217000961,9.9651813507100009,8.16584396362,5.98500680923,4.52596235275,-2.19790911674,-0.941934883595,-2.27941823006,-5.206349822430222,-3.635681742394678,2.6637600882954775,1.5767037460975815,0.005057500847445797,-0.6612776057556691,-2.6358826850092,-0.1914837657404976,0.2849063252904362,0.9116035500233508,-0.48765719865508866,-0.5838755844966443,-1.7649691208824136,-0.5170360440514561,0.9746816573860403,0.8040771705868814,1.0454495236127765,0.028589821671175374,-0.44702674338921083,0.7796462920718407,-0.45827856873978234,0.2268991811767693,0.5292593821936744,-0.26423963802196865,0.2854724752699436,-0.5198337987082753,-0.4508970119777652,0.5347622812030463,-0.18207075012605653,-0.14288824999264688,0.02731072053524472,-0.359528186446524,-0.003356820498977403,-0.3383794507008687,-0.4071186765954544,0.3897066316451858,-0.1753125582457263,-0.11041908149865673,-0.4141168086087806,0.4124129011845064,-0.08888234369729192,0.12797495769971537,0.27975026090232463,0.3341184356592841,-0.18733245896698572,0.2141544610384941,0.494372724033912,-0.4004391034948709,0.15420764476588236,0.4281531768919101,0.1182405282084079,-0.6138330429577523,-0.4297060059176468,-0.064835316599712,-0.15461553025885855,-0.08234530916663295,-0.023459142330965084,-0.09591334784834515,-0.03199901974135553,-0.15765594480349182,0.06282164776845098,-0.037173165499326734,-0.1142535147022848,0.06768298307077304,0.05888102250714871,4.322364853095836e-4,0.006498441330644635,-5.971452043662195e-6
305,discharge,193,2018,74,0.456809252501,0.0339302867651,3.06152439117,22.4671096802,22.8382911682,-9.22624969482,5.84983778,15.2168111801,5.38843631744,0.205769598484,0.0757508724928,24.637796402,36.3511543274,3.39881157875,2.12196612358,24.2277126312,25.18775177,0.501701951027,0.105501644313,1444.95471191,1244.75854492,16.4759960175,10.7841691971,-6.74874778284e-9,5.59363666497e-9,0.0275092199445,0.0224165320396,0.0738659501076,0.0560237467289,3.18084955215,2.91287636757,0.00481191696599,0.00191928702407,1788.85229492,2717.89355469,1.47788023949,0.55323690176,0.823780059814,1.01516032219,0.0779207646847,0.0686468705535,0.0501389913261,0.0326200537384,117.509658813,1.27534759045,4.13036346436,0.0676745846868,0.00431965431198,0.483441650867,0.0988040193915,0.6559202075,-653.940368652,102.55002594,29.3732013702,19.1932544708,10.7055492401,-0.392295688391,8.17531394958,3.2162694931,-2.77144813538,0.213622421026,-3.61510324478,2.2767572403,-1.85081720352,-2.204506264286678,-1.5835276288890159,-1.6713282937270366,0.43816876854947356,-0.7304581756360271,0.39504006107749856,-1.89726320315262,-0.7018527671113979,1.497879001510499,-0.8951950930301577,-0.6474497413081559,0.5037461606771604,-0.18685000385819664,0.3419300425956086,-1.0059307678698597,-0.34962479533924934,1.0223357194338876,0.9944361836191082,-0.38203422230445083,0.26139243696953746,-0.3317908258436007,0.28641174330145774,-0.3257159387123217,-0.10104664126283253,0.015093721250015372,-0.07554306030245583,0.2386755979819257,0.3275302548634217,0.03502499180200768,0.33269555353265995,-0.8144179817581012,1.0203740604077345,-1.1005814459400134,0.39116432503568666,0.5580507799450053,-0.7371245645036459,0.6484078676671253,-0.8106400560784764,0.45622885881003045,-0.3577795446569371,-0.11352512832054809,-0.04418632521139459,-0.2710815466388008,0.12076022308696191,0.1627723388802454,-0.24093601167022427,0.09944223130698453,-0.026912560324579417,0.08079623721236494,-0.1297640828593155,0.10568988718248258,0.012753044418611545,0.22088075917459402,-0.1819100332155309,-0.0010185723072055584,-0.11208390995634093,0.15647850508282776,0.15730537017944576,0.066243695503929,-0.153305057242112,0.08861793154059443,0.047425097276875765,-0.04201041655921624,-0.0209063291017106,0.07329993522089594,-0.0027977509775374385,0.006194454509004973,1.896949433504132e-6
308,mental_work,275,2017,69,0.464959293604,0.0288214087486,3.23672699928,20.7062416077,17.7755355835,-8.67127609253,5.58158397675,16.0118694305,5.02768135071,0.245143637061,0.0689189732075,22.1748180389,29.7315235138,3.28723120689,2.12761735916,14.9407329559,13.214840889,0.507289469242,0.114529401064,1119.65612793,740.813171387,17.9125270844,10.5313224792,-1.27298633856e-8,1.146474915e-8,0.049923427403,0.04426093027,0.100558616221,0.0757741481066,5.60694646835,6.82645845413,0.00631566438824,0.00296957255341,857.222167969,1470.28210449,1.69430601597,0.692741990089,0.69945371151,0.999491512775,0.0467359498143,0.0486513748765,0.0790659859776,0.0563402175903,121.994422913,1.26973903179,3.76386022568,0.0487516857684,0.00168690958526,0.524654865265,0.0977582708001,0.668908059597,-651.947021484,133.53338623,12.9794931412,26.5070590973,3.2260363102,-3.00340628624,9.17914199829,8.21745586395,6.27159166336,6.26880455017,-1.16053855419,-4.12194299698,-3.58750796318,-1.88157413546252,1.5189336005146399,2.906047255514796,-1.1947541188080018,-0.7317920562527784,1.1752736914288486,0.4373698712418718,0.4455375587184005,0.2514541504377485,0.38649787847826284,-0.3804053188119963,-0.9331841084105813,-0.16664757505086408,-0.5925518008413362,-0.4132210815111255,0.09890462090532204,0.24043766608882,1.568694517489712,-0.8430247302862215,-0.23514710493711913,-0.8205916247332945,-0.4356392146390847,0.3023202776978052,0.6389778409954274,0.4148269834431574,-1.1083745296572791,0.31873562996537835,-0.41099167161001143,0.39447724436115567,0.2057218490826649,-0.006342597797334225,-0.19688416090412336,-0.10419315886749843,-0.3210242601277313,0.5043564710520714,-0.5459699804539653,-0.17801512003632414,0.15442637862578312,0.18654528426431805,-0.17302544489292299,-0.40134427934301,-0.30020127851169426,-0.4432906857265539,-0.06252893685816688,-0.18325785241263182,0.10614313748418111,0.16676995553279833,0.30130979541070035,-0.061260282486233476,-0.1845530059433492,-0.022100377163091288,-0.11941952690165494,-0.05593419317527434,0.15618943984840414,0.19168702103212246,0.25438189296500446,0.1500885935400997,-0.020163665497163363,0.003341230178767383,-0.02250987097588618,0.06452031767039804,-0.06795838495410916,0.01440990713021865,0.0055506296373446324,0.05162679722688296,-0.00338879579294562,7.454310293040782e-4,-5.637950748148128e-6
309,revival,189,1976,49,0.484000116587,0.0105494456366,3.82574748993,42.8177566528,51.1062469482,-9.49837493896,4.07572460175,15.6484689713,6.59358215332,0.170985102654,0.0813138857484,35.8734321594,72.8444595337,4.17980146408,3.40698075294,38.7869606018,30.3155021667,0.540757536888,0.144567012787,2282.92138672,1319.97644043,19.078004837,10.8922958374,-8.92484486315e-9,1.08540501031e-8,0.037568192929,0.0431353524327,0.103058241308,0.0791759490967,2.18551445007,1.4150121212,0.00517102517188,0.00314838951454,3525.25537109,3298.09741211,1.04228675365,0.254686951637,0.63002538681,0.887776076794,0.119779586792,0.07485447824,0.0934695750475,0.053610265255,113.032493591,1.25714862347,5.15554046631,0.0581907108426,0.00293398532085,0.543330252171,0.114333279431,0.343240857124,-644.11340332,64.4076385498,13.8827199936,42.4885025024,14.5240573883,14.9446754456,2.40063500404,5.22480344772,-7.41344928741,-1.27127575874,-3.67747735977,-3.17005610466,0.695524990559,-7.647847236767099,-1.442705353613339,-4.090976558330821,-0.06113962483654823,-1.2131649772402873,1.9367652870077294,-1.1847744170527823,-1.545940752086096,-1.780407619277849,0.628550356051265,-0.7705442811471607,-1.9821110649679292,-1.7728612070691565,-0.35155680154683655,1.208544923800254,-0.21088622002308882,0.7188714325460234,-2.748890252599527,-1.5916793366462303,1.5524911341568028,-0.20944025610386605,0.04450493830925744,-2.461860229825494,0.5049637540147978,1.3106757808475353,-0.6891379831227449,0.6113007549903229,0.4227201010221864,-0.30167465678049976,-0.00685205820669509,0.8372198481732914,0.16197326800761153,-0.4885458902054019,-0.7075664434686386,-0.5495800354607049,-1.7343070354224408,-0.1319681444745138,-0.2839338215760662,0.10064836448277663,0.6936561126460765,0.27872302412767236,-0.22593997904695753,1.1576303728221369,0.014861724862424461,0.35969791562368564,-0.186885265043317,-0.5420437097077676,0.024392805413457314,0.06943544350686937,0.0028923587934975006,0.14857975573218676,0.2467274178895337,-0.25974226932698724,0.11859534290689805,0.08212824763401393,0.3163359439914376,-0.037865745836384156,0.0956809034144169,-0.20858197345822918,0.058023683192036574,0.033800161551432825,-0.15305066340470994,-0.18511863447708937,0.2127733542847512,-0.05670653197740501,-0.0028259362839362545,0.018104388223313127,2.7252581690489993e-6
310,strong_sensation,210,2013,76,0.424321204424,0.0412976667285,2.36802601814,13.3064308167,13.4733982086,-9.67061710358,3.59564876556,15.1758203506,4.4859242439300004,0.334115564823,0.0782737955451,27.8794250488,26.6859054565,3.191634655,1.73085033894,7.95412826538,14.4395971298,0.556051790714,0.108783878386,529.889465332,507.979492188,9.86374187469,4.12102222443,-9.22664877834e-9,5.96370552941e-9,0.0360303521156,0.0229605473578,0.0780526027083,0.0493185557425,13.5007591248,11.7781934738,0.00561156123877,0.00191363866907,698.385803223,1527.11120605,2.77300238609,1.05384135246,0.96754270792,0.824690997601,0.0333940349519,0.0424346253276,0.0513682477176,0.0271080192178,95.9416732788,1.06130766869,3.96488904953,0.0388950258493,0.00110497232527,0.508430063725,0.0810302719474,0.802716672421,-720.438842773,166.752975464,27.168138504,35.8868980408,6.82522678375,-1.07811594009,-8.40823173523,-11.6653375626,-10.886133194,-11.1166028976,-5.55024003983,-7.82901239395,-12.3899431229,4.4861265493205185,0.365426161884637,1.942237584668333,-1.962093537112715,-4.8782734815743884,0.19445112569131467,-1.4556390744536278,-0.35221407040970826,0.7692926335920666,0.6569933892295544,0.0689070116645907,0.4334223832523183,-1.150296380767197,-0.9224751011678164,-0.8544311598675368,1.2799369404969363,1.1950701466374805,-0.3692864568497407,0.327165607835215,-0.5290714775334258,0.3023523331229882,-0.7153467038670558,0.10947511363755542,-1.0020543572910798,-0.7460631927823765,0.5966493977865485,0.44932792925965803,-0.3734215556607795,-0.3571737303682871,0.623079844083062,0.30209582676232516,-0.5267241391794912,-0.1399900952850111,-0.8078449612583762,-0.3776612847083433,-0.3330446374824021,0.09398809947391974,0.11478356879711653,0.3826747039706734,0.11133850546866086,-0.31575254901404337,0.10192004356038785,0.1331920956059651,-0.4232357966480487,0.4140264244285589,0.046036669442925685,-0.3750616579378857,-0.22114858680603203,-0.18571538306414087,-0.19464995143844596,0.04072945940714753,-0.1406866452590705,-0.014920336628535954,0.38356266202187445,-0.13094266959883438,-0.0016534257834285079,0.009916189514617943,-0.10862770601440394,0.21256174683181417,-0.014807835911034338,0.03042693566699457,-0.026186080652660627,-0.08770227962013492,-0.09579023479301285,-0.05965479893384841,0.013756373390227594,0.0010460397203695287,-1.260591026216196e-6
